1.7648411583107397, 5.902525560762413e-13
1.7962993034601307, 1.7122825608776301e-13
1.8570596485838988, 8.406243273142288e-14
2.2943428871811564, 4.8232266515744943e-14
3.856960923144642, 3.0428855863864576e-14
4.39023927591123, 3.6668286408042584e-14
6.801857612474518, 3.677630960162722e-14
9.716118524719946, 4.17215154352181e-14
9.236986184661829, 2.1499014733798215e-13
6.569282833601452, 2.7474314992770343e-13
5.676839745775387, 2.9199574108052563e-13
4.238738912164251, 3.6190037813310956e-13
4.1018405939488325, 5.085218152295743e-13
2.870592614005609, 5.921849371508832e-13
