0.00133352143216 	 2.37137370566e-07 	 1.24779445398e-14 	 3.48768017777e-06 	 2.95495684356e-06 	 0.447250909397 	 0.0 	 0.83 	 0.845 	 0.0 	 0.0 	 6.01798432438
0.00133352143216 	 4.01945033362e-07 	 3.58489454144e-14 	 1.00197349572e-05 	 8.48910934222e-06 	 0.447250909397 	 0.0 	 0.855 	 0.85 	 0.0 	 0.0 	 50.610031938
0.00133352143216 	 6.81292069058e-07 	 1.02993476467e-13 	 2.87839277802e-05 	 2.43854770268e-05 	 0.447250909397 	 0.0 	 0.79 	 0.83 	 0.0 	 0.0 	 395.958588078
0.00133352143216 	 0.00110069417125 	 2.68837986517e-07 	 0.000273370503997 	 4.11893381699e-06 	 0.447250909397 	 0.0 	 0.83 	 0.85 	 0.0 	 0.0 	 5540535227.83
0.00133352143216 	 0.00186566357858 	 7.72368550855e-07 	 4.7324910392e-08 	 1.15678374398e-12 	 0.447250909397 	 0.0 	 0.765 	 0.85 	 0.0 	 0.0 	 2501317.60835
0.00133352143216 	 0.00316227766017 	 2.21900317259e-06 	 4.22178066803e-18 	 0.0 	 0.447250909397 	 0.0 	 0.84 	 0.0 	 0.0 	 0.0 	 0.000703905087448
0.00177827941004 	 2.37137370566e-07 	 1.20568827733e-14 	 6.19886986885e-06 	 5.25137951116e-06 	 0.673461506056 	 0.0 	 0.88 	 0.805 	 0.0 	 0.0 	 15.723864987
0.00177827941004 	 4.01945033362e-07 	 3.46392413452e-14 	 1.78082564928e-05 	 1.50857535146e-05 	 0.673461506056 	 0.0 	 0.805 	 0.82 	 0.0 	 0.0 	 124.600392289
0.00177827941004 	 6.81292069058e-07 	 9.95180150238e-14 	 5.11545762202e-05 	 4.3329751479e-05 	 0.673461506056 	 0.0 	 0.825 	 0.825 	 0.0 	 0.0 	 1044.86024087
0.00177827941004 	 0.00110069417125 	 2.5791578746e-07 	 6.71616672322e-06 	 7.00947581073e-09 	 0.673461506056 	 0.0 	 0.84 	 0.855 	 0.0 	 0.0 	 196192573.741
0.00177827941004 	 0.00186566357858 	 7.40988721915e-07 	 2.76852080859e-12 	 3.18027796295e-20 	 0.673461506056 	 0.0 	 0.88 	 0.835 	 0.0 	 0.0 	 243.155915621
0.00177827941004 	 0.00316227766017 	 2.1288478945e-06 	 0.0 	 0.0 	 0.673461506056 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0
0.00237137370566 	 2.37137370566e-07 	 1.15993752512e-14 	 1.1012287027e-05 	 9.32681621531e-06 	 0.806887583194 	 0.0 	 0.85 	 0.85 	 0.0 	 0.0 	 32.3614783558
