0.2 	 1.8e-08 	 0.110686333333 	 0.000676706340449 	 0.000350392445836 	 0.755133764818 	 0.0 	 0.555 	 0.46 	 0.0 	 0.0 	 4.04942578846e-16 	 3.63341865856
0.2 	 1.6e-08 	 0.110686333333 	 0.000539003940408 	 0.000279911923071 	 0.755133764818 	 0.0 	 0.455 	 0.49 	 0.0 	 0.0 	 3.19954630199e-16 	 2.0453060253
0.2 	 1.7e-08 	 0.110686333333 	 0.000606106236353 	 0.000314306584323 	 0.755133764818 	 0.0 	 0.45 	 0.43 	 0.0 	 0.0 	 3.61198781748e-16 	 2.46290399153
0.3 	 1.2e-08 	 0.117928759716 	 0.000696988505702 	 0.000359167889255 	 0.563124390499 	 0.300360531272 	 0.49 	 0.42 	 0.565 	 0.555 	 1.45382578846e-16 	 1.56162661473
0.3 	 1.3e-08 	 0.117928759716 	 0.000814886052815 	 0.00042019404223 	 0.563124390499 	 0.300360531272 	 0.44 	 0.46 	 0.58 	 0.485 	 1.70622609896e-16 	 2.06817456281
0.3 	 1.4e-08 	 0.117928759716 	 0.00094123212477 	 0.00048569113606 	 0.563124390499 	 0.300360531272 	 0.505 	 0.47 	 0.51 	 0.57 	 1.97881843429e-16 	 2.91021473278
0.4 	 1.3e-08 	 0.119628775048 	 0.00190800970763 	 0.00101607946746 	 0.331214195684 	 0.241912003642 	 0.495 	 0.48 	 0.49 	 0.57 	 1.1378619537e-16 	 2.28856447131
0.6 	 1.3e-08 	 0.0398449134199 	 0.013173601886 	 0.00796036106481 	 0.0784290340847 	 0.0688440618234 	 0.395 	 0.43 	 0.45 	 0.495 	 1.15662226446e-17 	 0.124980029262
0.6 	 1.3e-07 	 0.0398449134199 	 0.0782747645996 	 0.0294954448571 	 0.0784290340847 	 0.0688440618234 	 0.77 	 0.82 	 0.865 	 0.885 	 1.15662226446e-15 	 120.58077702
0.6 	 3e-08 	 0.0398449134199 	 0.0516525309036 	 0.029534398889 	 0.0784290340847 	 0.0688440618234 	 0.525 	 0.525 	 0.51 	 0.51 	 6.15952685218e-17 	 3.04004191817
0.6 	 2.5e-08 	 0.0398449134199 	 0.0394977806286 	 0.023105509441 	 0.0784290340847 	 0.0688440618234 	 0.51 	 0.52 	 0.55 	 0.53 	 4.2774492029e-17 	 1.65689368581
0.6 	 2.8e-08 	 0.0398449134199 	 0.0468117737896 	 0.0270155054195 	 0.0784290340847 	 0.0688440618234 	 0.47 	 0.5 	 0.525 	 0.54 	 5.36563228012e-17 	 2.343688642
0.9 	 2.8e-08 	 0.000853176248822 	 0.0177749457756 	 0.0102524114465 	 0.463762183923 	 0.438352123655 	 0.41 	 0.45 	 0.4 	 0.47 	 4.0365378744e-18 	 0.00740317497271
0.9 	 8e-08 	 0.000853176248822 	 0.0834213642758 	 0.0434453531479 	 0.463762183923 	 0.438352123655 	 0.49 	 0.51 	 0.455 	 0.485 	 3.2951329587e-17 	 0.309850782774
0.9 	 2e-07 	 0.000853176248822 	 0.0932520842349 	 0.0381474869449 	 0.463762183923 	 0.438352123655 	 0.685 	 0.75 	 0.76 	 0.775 	 2.05945809918e-16 	 3.05446897706
0.9 	 1.8e-07 	 0.000853176248822 	 0.100937077054 	 0.0429949384157 	 0.463762183923 	 0.438352123655 	 0.735 	 0.75 	 0.725 	 0.8 	 1.66816106034e-16 	 2.74731063549
0.9 	 1.7e-07 	 0.000853176248822 	 0.104200935099 	 0.0452742739028 	 0.463762183923 	 0.438352123655 	 0.63 	 0.78 	 0.665 	 0.69 	 1.48795847666e-16 	 2.30769236549
0.007 	 3e-08 	 2.1189572896 	 5.63901676632e-05 	 2.63724797198e-05 	 0.964781245681 	 0.0 	 0.58 	 0.55 	 0.0 	 0.0 	 1.77397618268e-15 	 34.2431349574
0.007 	 1e-08 	 2.1189572896 	 6.27486664747e-06 	 2.9372590805e-06 	 0.964781245681 	 0.0 	 0.66 	 0.48 	 0.0 	 0.0 	 1.97108464742e-16 	 0.447384299184
0.007 	 2e-08 	 2.1189572896 	 2.50855211036e-05 	 1.17385527988e-05 	 0.964781245681 	 0.0 	 0.655 	 0.565 	 0.0 	 0.0 	 7.88433858968e-16 	 7.43477347432
0.007 	 1.6e-08 	 2.1189572896 	 1.60590169084e-05 	 7.51589354411e-06 	 0.964781245681 	 0.0 	 0.645 	 0.475 	 0.0 	 0.0 	 5.04597669739e-16 	 2.87354926007
0.007 	 1.5e-08 	 2.1189572896 	 1.4115180926e-05 	 6.60637518312e-06 	 0.964781245681 	 0.0 	 0.65 	 0.48 	 0.0 	 0.0 	 4.43494045669e-16 	 2.23868285746
0.001 	 1.5e-08 	 2.08647037728 	 3.01749326423e-07 	 1.30724703961e-07 	 0.0 	 0.0 	 0 	 0 	 0.0 	 0.0 	 4.44665592769e-16 	 0.0
0.001 	 2.5e-08 	 2.08647037728 	 8.38179387153e-07 	 3.63115020973e-07 	 0.0 	 0.0 	 0 	 0 	 0.0 	 0.0 	 1.23518220214e-15 	 0.0
0.001 	 9e-08 	 2.08647037728 	 1.08596117991e-05 	 4.70375359062e-06 	 0.0 	 0.0 	 0 	 0 	 0.0 	 0.0 	 1.60079613397e-14 	 0.0
0.001 	 9e-08 	 2.08647037728 	 1.08596117991e-05 	 4.70375359062e-06 	 0.0 	 0.0 	 0 	 0 	 0.0 	 0.0 	 1.60079613397e-14 	 0.0
0.001 	 9e-06 	 2.08647037728 	 0.00748028485033 	 0.00216125235919 	 0.0 	 0.0 	 0 	 0 	 0.0 	 0.0 	 1.60079613397e-10 	 0.0
0.001 	 9e-05 	 2.08647037728 	 0.104069075961 	 0.0459133174832 	 0.0 	 0.0 	 0 	 0 	 0.0 	 0.0 	 1.60079613397e-08 	 0.0
0.9 	 2e-06 	 0.000853176248822 	 8.76678803021e-11 	 4.73434525833e-17 	 0.463762183923 	 0.438352123655 	 1.0 	 1.0 	 1.0 	 1.0 	 2.05945809918e-14 	 2.77922702544e-07
0.9 	 1.9e-06 	 0.000853176248822 	 4.94405808917e-10 	 1.01458851746e-15 	 0.463762183923 	 0.438352123655 	 1.0 	 1.0 	 1.0 	 1.0 	 1.85866093451e-14 	 1.41453907971e-06
0.6 	 1e-06 	 0.0398449134199 	 3.45343411207e-09 	 6.79189114323e-14 	 0.0784290340847 	 0.0688440618234 	 1.0 	 1.0 	 1.0 	 1.0 	 6.84391872464e-14 	 0.000277390037166
0.6 	 1e-05 	 0.0398449134199 	 0.0 	 0.0 	 0.0784290340847 	 0.0688440618234 	 0.0 	 0.0 	 0.0 	 0.0 	 6.84391872464e-12 	 0.0
0.6 	 1e-07 	 0.0398449134199 	 0.1005317443 	 0.0430839595009 	 0.0784290340847 	 0.0688440618234 	 0.79 	 0.72 	 0.78 	 0.77 	 6.84391872464e-16 	 89.1387222197
0.6 	 5e-07 	 0.0398449134199 	 0.000322516536979 	 8.67902066705e-06 	 0.0784290340847 	 0.0688440618234 	 0.995 	 0.995 	 1.0 	 1.0 	 1.71097968116e-14 	 6.63281238596
0.6 	 6e-07 	 0.0398449134199 	 4.67317399457e-05 	 4.08783472172e-07 	 0.0784290340847 	 0.0688440618234 	 0.995 	 1.0 	 1.0 	 1.0 	 2.46381074087e-14 	 1.35950295881
0.6 	 5.5e-07 	 0.0398449134199 	 0.000125733586506 	 1.96564276837e-06 	 0.0784290340847 	 0.0688440618234 	 0.995 	 0.995 	 1.0 	 1.0 	 2.0702854142e-14 	 3.09447413217
0.6 	 5.4e-07 	 0.0398449134199 	 0.000152386772971 	 2.66382256748e-06 	 0.0784290340847 	 0.0688440618234 	 0.995 	 1.0 	 1.0 	 1.0 	 1.99568670011e-14 	 3.62204698594
0.6 	 5.6e-07 	 0.0398449134199 	 0.000103544135507 	 1.44551792262e-06 	 0.0784290340847 	 0.0688440618234 	 0.99 	 0.99 	 1.0 	 0.995 	 2.14625291205e-14 	 2.63039317973
0.4 	 5.6e-07 	 0.119628775048 	 0.0376585415817 	 0.0109744916358 	 0.331214195684 	 0.241912003642 	 0.96 	 0.915 	 0.96 	 0.96 	 2.11144087976e-13 	 134349.002939
0.4 	 5.6e-05 	 0.119628775048 	 0.0 	 0.0 	 0.331214195684 	 0.241912003642 	 0.0 	 0.0 	 0.0 	 0.0 	 2.11144087976e-09 	 0.0
0.4 	 5.6e-06 	 0.119628775048 	 2.4732982614e-18 	 0.0 	 0.331214195684 	 0.241912003642 	 1.0 	 0.0 	 1.0 	 0.0 	 2.11144087976e-11 	 7.16096137386e-10
0.4 	 2e-06 	 0.119628775048 	 1.94656260406e-05 	 2.18131114879e-07 	 0.331214195684 	 0.241912003642 	 0.995 	 1.0 	 1.0 	 1.0 	 2.69316438745e-12 	 724.843074162
0.4 	 9e-05 	 0.119628775048 	 0.0 	 0.0 	 0.331214195684 	 0.241912003642 	 0.0 	 0.0 	 0.0 	 0.0 	 5.45365788459e-09 	 0.0
0.4 	 1e-06 	 0.119628775048 	 0.00493240912248 	 0.000640474212487 	 0.331214195684 	 0.241912003642 	 0.985 	 1.0 	 1.0 	 0.995 	 6.73291096863e-13 	 51044.3477626
0.4 	 9.7e-05 	 0.119628775048 	 0.0 	 0.0 	 0.331214195684 	 0.241912003642 	 0.0 	 0.0 	 0.0 	 0.0 	 6.33499593038e-09 	 0.0
0.4 	 9.8e-05 	 0.119628775048 	 0.0 	 0.0 	 0.331214195684 	 0.241912003642 	 0.0 	 0.0 	 0.0 	 0.0 	 6.46628769427e-09 	 0.0
0.4 	 9.9e-05 	 0.119628775048 	 0.0 	 0.0 	 0.331214195684 	 0.241912003642 	 0.0 	 0.0 	 0.0 	 0.0 	 6.59892604035e-09 	 0.0
0.4 	 9e-07 	 0.119628775048 	 0.00803204419571 	 0.00127766754287 	 0.331214195684 	 0.241912003642 	 0.99 	 0.98 	 0.99 	 0.98 	 5.45365788459e-13 	 68829.2071882
0.4 	 8e-07 	 0.119628775048 	 0.0128979180003 	 0.00248614412557 	 0.331214195684 	 0.241912003642 	 0.985 	 0.99 	 0.97 	 0.99 	 4.30906301992e-13 	 89128.6454614
0.4 	 9.5e-07 	 0.119628775048 	 0.00630489798979 	 0.000907390123377 	 0.331214195684 	 0.241912003642 	 0.985 	 0.99 	 1.0 	 0.995 	 6.07645214919e-13 	 59580.0489042
0.4 	 9.9e-07 	 0.119628775048 	 0.00518201639555 	 0.000687024098958 	 0.331214195684 	 0.241912003642 	 0.99 	 0.995 	 0.99 	 1.0 	 6.59892604035e-13 	 52620.6798559
0.4 	 2e-06 	 0.119628775048 	 1.94656260406e-05 	 2.18131114879e-07 	 0.331214195684 	 0.241912003642 	 1.0 	 1.0 	 1.0 	 1.0 	 2.69316438745e-12 	 726.920262313
0.4 	 2.6e-06 	 0.119628775048 	 4.59861453804e-07 	 7.66031153021e-10 	 0.331214195684 	 0.241912003642 	 0.995 	 0.995 	 1.0 	 1.0 	 4.55144781479e-12 	 28.6654392646
0.4 	 2.8e-06 	 0.119628775048 	 1.24115715272e-07 	 9.43099625599e-11 	 0.331214195684 	 0.241912003642 	 0.995 	 1.0 	 1.0 	 1.0 	 5.2786021994e-12 	 8.96469927347
0.4 	 2.9e-06 	 0.119628775048 	 6.3598031856e-08 	 3.15834082023e-11 	 0.331214195684 	 0.241912003642 	 1.0 	 1.0 	 1.0 	 1.0 	 5.66237812462e-12 	 4.94053611171
0.4 	 3e-06 	 0.119628775048 	 3.22562143094e-08 	 1.02388979481e-11 	 0.331214195684 	 0.241912003642 	 1.0 	 1.0 	 1.0 	 1.0 	 6.05961987176e-12 	 2.68109698261
0.3 	 4e-06 	 0.117928759716 	 1.90968679712e-06 	 3.27854511577e-09 	 0.563124390499 	 0.300360531272 	 1.0 	 1.0 	 1.0 	 1.0 	 1.61536198718e-11 	 629.33436273
0.3 	 5e-06 	 0.117928759716 	 2.47697284253e-08 	 1.94423013646e-12 	 0.563124390499 	 0.300360531272 	 1.0 	 1.0 	 1.0 	 1.0 	 2.52400310496e-11 	 12.7335559878
0.3 	 6e-06 	 0.117928759716 	 1.58217666767e-10 	 2.72933789836e-16 	 0.563124390499 	 0.300360531272 	 1.0 	 1.0 	 1.0 	 1.0 	 3.63456447115e-11 	 0.117115017259
0.3 	 5.5e-06 	 0.117928759716 	 2.16742778649e-09 	 2.77398075077e-14 	 0.563124390499 	 0.300360531272 	 1.0 	 1.0 	 1.0 	 1.0 	 3.05404375701e-11 	 1.34812429429
0.3 	 5.3e-06 	 0.117928759716 	 5.86759696886e-09 	 1.58665716325e-13 	 0.563124390499 	 0.300360531272 	 0.995 	 0.995 	 1.0 	 1.0 	 2.83596988874e-11 	 3.37800021648
0.3 	 5.4e-06 	 0.117928759716 	 3.57904460879e-09 	 6.68352881496e-14 	 0.563124390499 	 0.300360531272 	 1.0 	 1.0 	 1.0 	 1.0 	 2.94399722163e-11 	 2.14593766335
0.2 	 1e-05 	 0.110686333333 	 4.95277208905e-10 	 2.5940055616e-15 	 0.755133764818 	 0.0 	 1.0 	 1.0 	 0.0 	 0.0 	 1.24982277422e-10 	 1.03477740848
0.2 	 9e-06 	 0.110686333333 	 8.86459395702e-09 	 3.98570340674e-13 	 0.755133764818 	 0.0 	 1.0 	 1.0 	 0.0 	 0.0 	 1.01235644711e-10 	 15.0023645043
0.2 	 9.5e-06 	 0.110686333333 	 2.15374301288e-09 	 3.42249927016e-14 	 0.755133764818 	 0.0 	 1.0 	 1.0 	 0.0 	 0.0 	 1.12796505373e-10 	 4.06110589216
0.2 	 9.6e-06 	 0.110686333333 	 1.6123520192e-09 	 2.06369260725e-14 	 0.755133764818 	 0.0 	 1.0 	 1.0 	 0.0 	 0.0 	 1.15183666872e-10 	 3.10458968964
0.2 	 9.8e-06 	 0.110686333333 	 8.97641307628e-10 	 7.39096596243e-15 	 0.755133764818 	 0.0 	 1.0 	 1.0 	 0.0 	 0.0 	 1.20032979236e-10 	 1.80117071541
0.2 	 9.7e-06 	 0.110686333333 	 1.2043841987e-09 	 1.23813297482e-14 	 0.755133764818 	 0.0 	 1.0 	 1.0 	 0.0 	 0.0 	 1.17595824826e-10 	 2.36760529463
0.05 	 6e-05 	 2.2263617509 	 1.35824122944e-14 	 0.0 	 0.985325422616 	 0.0 	 1.0 	 0.0 	 0.0 	 0.0 	 6.13875075054e-09 	 0.0365815687527
0.05 	 5e-05 	 2.2263617509 	 1.72633721105e-11 	 2.40718341276e-17 	 0.985325422616 	 0.0 	 1.0 	 1.0 	 0.0 	 0.0 	 4.26302135454e-09 	 32.2885960424
0.05 	 5.5e-05 	 2.2263617509 	 5.6290899141e-13 	 5.00248005804e-20 	 0.985325422616 	 0.0 	 1.0 	 1.0 	 0.0 	 0.0 	 5.15825583899e-09 	 1.27393279811
0.05 	 5.3e-05 	 2.2263617509 	 2.29413461095e-12 	 6.33559599088e-19 	 0.985325422616 	 0.0 	 1.0 	 1.0 	 0.0 	 0.0 	 4.78993079396e-09 	 4.82118361305
0.05 	 5.4e-05 	 2.2263617509 	 1.14323371155e-12 	 1.80068830697e-19 	 0.985325422616 	 0.0 	 1.0 	 1.0 	 0.0 	 0.0 	 4.97238810794e-09 	 2.49405212589
0.007 	 0.0002 	 2.1189572896 	 4.02808768872e-06 	 2.46219319069e-08 	 0.964781245681 	 0.0 	 1.0 	 1.0 	 0.0 	 0.0 	 7.88433858968e-08 	 130644702.817
0.007 	 0.0004 	 2.1189572896 	 1.23328729619e-13 	 0.0 	 0.964781245681 	 0.0 	 1.0 	 0.0 	 0.0 	 0.0 	 3.15373543587e-07 	 15.9026890531
0.007 	 0.00043 	 2.1189572896 	 4.00408676798e-15 	 0.0 	 0.964781245681 	 0.0 	 1.0 	 0.0 	 0.0 	 0.0 	 3.64453551308e-07 	 0.596659716986
0.007 	 0.00041 	 2.1189572896 	 4.03328207976e-14 	 0.0 	 0.964781245681 	 0.0 	 1.0 	 0.0 	 0.0 	 0.0 	 3.31339329231e-07 	 5.46402448515
0.007 	 0.00042 	 2.1189572896 	 1.28667866608e-14 	 0.0 	 0.964781245681 	 0.0 	 1.0 	 0.0 	 0.0 	 0.0 	 3.47699331805e-07 	 1.82917394903
0.1 	 9e-09 	 2.29174255068 	 9.02776413816e-05 	 4.2046506386e-05 	 0.985634278484 	 0.0 	 0.505 	 0.55 	 0.0 	 0.0 	 1.46992587591e-17 	 0.456313781591
0.1 	 9.2e-09 	 2.29174255068 	 9.43095800501e-05 	 4.39190694094e-05 	 0.985634278484 	 0.0 	 0.52 	 0.525 	 0.0 	 0.0 	 1.53598180416e-17 	 0.500292372379
0.1 	 9.7e-09 	 2.29174255068 	 0.000104767128989 	 4.87737823702e-05 	 0.985634278484 	 0.0 	 0.545 	 0.5 	 0.0 	 0.0 	 1.70747315635e-17 	 0.628554662604
0.1 	 2e-08 	 2.29174255068 	 0.000435627875784 	 0.000200795336709 	 0.985634278484 	 0.0 	 0.495 	 0.44 	 0.0 	 0.0 	 7.25889321435e-17 	 9.96862482507
0.1 	 1.6e-08 	 2.29174255068 	 0.000281719694708 	 0.000130458309184 	 0.985634278484 	 0.0 	 0.595 	 0.515 	 0.0 	 0.0 	 4.64569165719e-17 	 4.92807378297
0.1 	 1.4e-08 	 2.29174255068 	 0.000216631869827 	 0.000100514078409 	 0.985634278484 	 0.0 	 0.495 	 0.505 	 0.0 	 0.0 	 3.55685767503e-17 	 2.5387168536
0.1 	 1.3e-08 	 2.29174255068 	 0.000187156110816 	 8.69146390846e-05 	 0.985634278484 	 0.0 	 0.535 	 0.535 	 0.0 	 0.0 	 3.06688238306e-17 	 2.03153923371
0.6 	 2.8e-08 	 0.0398449134199 	 0.0468117737896 	 0.0270155054195 	 0.0784290340847 	 0.0688440618234 	 0.51 	 0.5 	 0.515 	 0.535 	 3.20594813847e-16 	 14.2725625157
0.6 	 2.8e-08 	 0.0398449134199 	 0.0468117737896 	 0.0270155054195 	 0.0784290340847 	 0.0688440618234 	 0.51 	 0.5 	 0.515 	 0.535 	 1.60297406923e-16 	 7.13628125785
0.6 	 2.8e-08 	 0.0398449134199 	 0.0468117737896 	 0.0270155054195 	 0.0784290340847 	 0.0688440618234 	 0.51 	 0.5 	 0.515 	 0.535 	 3.75611163492e-17 	 1.67218357284
0.6 	 2.8e-08 	 0.0398449134199 	 0.0468117737896 	 0.0270155054195 	 0.0784290340847 	 0.0688440618234 	 0.51 	 0.5 	 0.515 	 0.535 	 3.75611163492e-17 	 1.67218357284
0.6 	 2.9e-08 	 0.0398449134199 	 0.0492397898144 	 0.0282855645025 	 0.0784290340847 	 0.0688440618234 	 0.495 	 0.49 	 0.51 	 0.51 	 4.02919628185e-17 	 1.83679719092
0.6 	 3.1e-08 	 0.0398449134199 	 0.054044463889 	 0.0307596913583 	 0.0784290340847 	 0.0688440618234 	 0.49 	 0.525 	 0.5 	 0.535 	 4.60411132801e-17 	 2.32495034672
0.9 	 2e-07 	 0.000853176248822 	 0.0932520842349 	 0.0381474869449 	 0.463762183923 	 0.438352123655 	 0.775 	 0.775 	 0.77 	 0.8 	 2.81989894878e-18 	 0.0443066011153
0.9 	 4e-07 	 0.000853176248822 	 0.026595639954 	 0.00669153643778 	 0.463762183923 	 0.438352123655 	 0.945 	 0.97 	 0.975 	 0.97 	 1.12795957951e-17 	 0.0555812221215
0.9 	 4e-06 	 0.000853176248822 	 0.0 	 0.0 	 0.463762183923 	 0.438352123655 	 0.0 	 0.0 	 0.0 	 0.0 	 1.12795957951e-15 	 0.0
0.9 	 8e-07 	 0.000853176248822 	 0.000966128800424 	 4.55767297958e-05 	 0.463762183923 	 0.438352123655 	 0.99 	 1.0 	 1.0 	 1.0 	 4.51183831805e-17 	 0.00699198788513
0.9 	 6e-07 	 0.000853176248822 	 0.00570121977474 	 0.000705874179047 	 0.463762183923 	 0.438352123655 	 0.99 	 0.985 	 1.0 	 0.995 	 2.5379090539e-17 	 0.0248879164462
0.9 	 5e-07 	 0.000853176248822 	 0.0126599826982 	 0.00230189072259 	 0.463762183923 	 0.438352123655 	 0.97 	 0.955 	 0.985 	 0.99 	 1.76243684299e-17 	 0.0396361539396
0.9 	 4.5e-07 	 0.000853176248822 	 0.0184714365583 	 0.00398060370503 	 0.463762183923 	 0.438352123655 	 0.98 	 0.965 	 0.975 	 0.98 	 1.42757384282e-17 	 0.0481855213229
0.9 	 3.5e-07 	 0.000853176248822 	 0.0377869675375 	 0.0109305811947 	 0.463762183923 	 0.438352123655 	 0.92 	 0.955 	 0.93 	 0.955 	 8.63594053064e-18 	 0.0603344024712
0.9 	 3.2e-07 	 0.000853176248822 	 0.0463087925083 	 0.0144645776168 	 0.463762183923 	 0.438352123655 	 0.85 	 0.89 	 0.93 	 0.935 	 7.21894130888e-18 	 0.0603980110596
0.4 	 1.5e-08 	 0.119628775048 	 0.00250072217885 	 0.0013355056911 	 0.331214195684 	 0.241912003642 	 0.495 	 0.495 	 0.555 	 0.5 	 3.30263525371e-17 	 0.889933422449
0.4 	 1.9e-08 	 0.119628775048 	 0.0038729219521 	 0.00208408962915 	 0.331214195684 	 0.241912003642 	 0.465 	 0.535 	 0.61 	 0.49 	 5.29889478485e-17 	 2.26218818412
0.3 	 1.9e-08 	 0.117928759716 	 0.00169231441727 	 0.00087736312891 	 0.563124390499 	 0.300360531272 	 0.465 	 0.465 	 0.52 	 0.545 	 1.78659580377e-16 	 4.55436866745
0.3 	 1.7e-08 	 0.117928759716 	 0.0013688835615 	 0.000708189675879 	 0.563124390499 	 0.300360531272 	 0.51 	 0.455 	 0.54 	 0.57 	 1.43026644678e-16 	 3.09629886888
0.3 	 1.5e-08 	 0.117928759716 	 0.00107582244334 	 0.000555577996015 	 0.563124390499 	 0.300360531272 	 0.47 	 0.415 	 0.61 	 0.515 	 1.11352924058e-16 	 1.83220224539
0.3 	 1.6e-08 	 0.117928759716 	 0.0012184454192 	 0.000629771974204 	 0.563124390499 	 0.300360531272 	 0.505 	 0.475 	 0.555 	 0.535 	 1.26694882483e-16 	 2.44813079735
0.2 	 1.9e-08 	 0.110686333333 	 0.000750712481723 	 0.000388109687276 	 0.755133764818 	 0.0 	 0.505 	 0.42 	 0.0 	 0.0 	 3.38939343117e-16 	 3.0715811401
0.2 	 1.8e-08 	 0.110686333333 	 0.000676706340449 	 0.000350392445836 	 0.755133764818 	 0.0 	 0.46 	 0.565 	 0.0 	 0.0 	 3.04200407673e-16 	 2.58966976028
